Date,Price,Open,High,Low,Vol.,Change %
2024-05-01,0.9993,0.9993,0.9996,0.9989,405.51M,0.00%
2024-05-02,1.0004,0.9993,1.0005,0.9993,440.76M,0.11%
2024-05-03,1.0007,1.0004,1.0009,1.0001,343.31M,0.03%
2024-05-04,1.0002,1.0007,1.0007,1.0,207.39M,-0.05%
2024-05-05,1.0004,1.0002,1.0005,1.0001,113.68M,0.03%
2024-05-06,1.0001,1.0005,1.0006,0.9999,372.49M,-0.03%
2024-05-07,1.0001,1.0001,1.0002,0.9999,262.31M,-0.01%
2024-05-08,0.9999,1.0001,1.0003,0.9999,264.04M,-0.01%
2024-05-09,1.0002,1.0,1.0003,0.9999,257.07M,0.02%
2024-05-10,1.0,1.0002,1.0004,0.9997,282.38M,-0.02%
2024-05-11,1.0001,1.0,1.0005,0.9999,85.45M,0.01%
2024-05-12,0.9999,1.0001,1.0002,0.9996,73.31M,-0.02%
2024-05-13,0.9999,0.9999,1.0003,0.9999,270.02M,0.00%
2024-05-14,0.9997,0.9999,1.0,0.9994,266.51M,-0.02%
2024-05-15,1.0004,0.9997,1.0008,0.9997,369.80M,0.07%
2024-05-16,1.0001,1.0004,1.0006,0.9999,350.54M,-0.03%
2024-05-17,1.0004,1.0001,1.0006,1.0,265.97M,0.03%
2024-05-18,1.0002,1.0005,1.0005,1.0001,177.61M,-0.02%
2024-05-19,0.9999,1.0002,1.0002,0.9999,131.30M,-0.03%
2024-05-20,1.0001,0.9999,1.0006,0.9999,384.45M,0.02%
2024-05-21,0.9998,1.0001,1.0002,0.9994,576.86M,-0.03%
2024-05-22,0.9995,0.9998,1.0,0.9995,272.72M,-0.03%
2024-05-23,0.9996,0.9995,0.9998,0.9989,446.43M,0.01%
2024-05-24,0.9998,0.9996,1.0,0.9993,376.91M,0.02%
2024-05-25,0.9999,0.9998,1.0001,0.9997,106.26M,0.01%
2024-05-26,0.9996,0.9999,1.0,0.9994,137.64M,-0.03%
2024-05-27,0.9994,0.9996,0.9996,0.9991,209.80M,-0.03%
2024-05-28,0.999,0.9993,0.9995,0.9987,327.91M,-0.03%
2024-05-29,0.9988,0.999,0.9995,0.9987,259.47M,-0.03%
2024-05-30,0.9999,0.9988,1.0,0.9988,292.07M,0.11%
2024-05-31,0.999,0.9999,1.0001,0.9986,342.61M,-0.08%
2024-06-01,0.9993,0.999,0.9993,0.9989,69.48M,0.02%
2024-06-02,0.9995,0.9993,0.9996,0.9992,74.54M,0.03%
2024-06-03,0.9998,0.9995,1.0,0.9993,280.67M,0.03%
2024-06-04,1.0001,0.9998,1.0001,0.9996,271.11M,0.02%
2024-06-05,1.0,1.0001,1.0002,0.9996,302.96M,0.00%
2024-06-06,0.9996,1.0,1.0001,0.9995,310.92M,-0.04%
2024-06-07,0.9996,0.9996,0.9999,0.9989,339.72M,0.00%
2024-06-08,0.9999,0.9996,1.0,0.9996,116.43M,0.03%
2024-06-09,0.9999,0.9999,1.0,0.9998,117.86M,-0.01%
2024-06-10,0.9995,0.9999,0.9999,0.9995,244.56M,-0.03%
2024-06-11,0.9999,0.9995,0.9999,0.9991,397.78M,0.03%
2024-06-12,0.9997,0.9999,1.0002,0.9995,314.71M,-0.01%
2024-06-13,0.9996,0.9997,1.0,0.9996,276.48M,-0.01%
2024-06-14,0.9995,0.9996,0.9997,0.9991,318.51M,-0.02%
2024-06-15,0.9994,0.9995,0.9995,0.9993,65.95M,0.00%
