"Date","Price","Open","High","Low","Vol.","Change %"
"07/20/2018","350.02","352.82","352.92","349.11","","-0.94%"
"07/19/2018","353.34","348.95","354.62","348.49","","1.13%"
"07/18/2018","349.38","350.27","351.53","347.87","","-0.49%"
"07/17/2018","351.09","354.21","354.56","350.71","","-0.71%"
"07/16/2018","353.60","354.89","355.11","351.66","","-0.57%"
"07/13/2018","355.62","356.92","358.13","355.32","","-0.24%"
"07/12/2018","356.49","356.18","357.22","354.96","","0.19%"
"07/11/2018","355.82","356.58","357.63","355.43","","-0.27%"
"07/10/2018","356.77","355.65","357.41","354.49","","0.28%"
"07/09/2018","355.79","359.23","359.23","354.15","","-0.90%"
"07/06/2018","359.02","357.98","359.65","357.97","","0.45%"
"07/05/2018","357.42","353.74","357.58","353.02","","1.23%"
"07/03/2018","353.08","350.90","355.65","349.83","","0.71%"
"07/02/2018","350.60","352.12","353.03","346.63","","-0.54%"
"06/29/2018","352.50","351.09","354.25","349.03","","0.12%"
"06/28/2018","352.08","349.24","352.47","348.65","","0.69%"
"06/27/2018","349.68","351.54","352.70","349.68","","-0.37%"
"06/26/2018","350.99","350.10","352.39","349.18","","0.35%"
"06/25/2018","349.77","350.32","350.85","347.55","","-0.15%"
"06/22/2018","350.31","348.35","350.65","346.87","","0.72%"
"06/21/2018","347.79","346.10","348.08","345.37","","0.49%"
"06/20/2018","346.10","342.58","346.48","342.24","","1.12%"
"06/19/2018","342.25","341.52","344.05","341.39","","-0.08%"
"06/18/2018","342.54","341.78","342.82","340.35","","0.05%"
"06/15/2018","342.38","342.87","344.99","341.89","","-0.11%"
"06/14/2018","342.77","340.61","343.85","340.43","","0.81%"
"06/13/2018","340.01","346.94","347.35","339.39","","-2.01%"
"06/12/2018","346.98","344.52","347.93","343.81","","0.59%"
"06/11/2018","344.95","345.27","345.83","344.53","","-0.13%"
"06/08/2018","345.41","344.06","345.70","343.86","","0.34%"
"06/07/2018","344.24","344.48","345.18","342.28","","-0.07%"
"06/06/2018","344.49","343.47","344.51","342.08","","0.26%"
"06/05/2018","343.59","345.27","346.36","343.16","","-0.40%"
"06/04/2018","344.97","342.76","344.99","341.57","","0.90%"
"06/01/2018","341.88","340.60","342.73","339.50","","0.42%"
"05/31/2018","340.44","340.49","341.61","339.18","","-0.30%"
"05/30/2018","341.46","336.70","342.58","335.86","","1.37%"
"05/29/2018","336.83","334.77","337.52","333.66","","0.42%"
"05/25/2018","335.42","334.32","336.55","334.23","","0.45%"
"05/24/2018","333.92","335.13","335.91","332.34","","-0.24%"
"05/23/2018","334.73","331.67","335.80","331.56","","0.98%"
"05/22/2018","331.48","331.01","331.89","329.94","","0.11%"
"05/21/2018","331.11","328.65","331.85","326.38","","1.10%"
"05/18/2018","327.52","327.19","328.74","326.06","","0.15%"
"05/17/2018","327.02","328.77","329.46","326.42","","-0.50%"
"05/16/2018","328.66","330.23","331.29","328.25","","-0.32%"
"05/15/2018","329.72","333.58","333.58","328.94","","-1.62%"
"05/14/2018","335.16","337.92","338.12","333.66","","-0.83%"
"05/11/2018","337.96","339.81","340.74","337.65","","-0.42%"
"05/10/2018","339.37","337.70","339.99","337.70","","0.85%"
"05/09/2018","336.52","334.22","336.68","333.42","","0.73%"
"05/08/2018","334.09","336.00","336.00","333.18","","-0.60%"
"05/07/2018","336.12","334.82","336.45","334.33","","0.55%"
"05/04/2018","334.29","330.79","335.14","330.59","","1.01%"
"05/03/2018","330.94","329.72","332.13","329.54","","0.07%"
"05/02/2018","330.70","330.39","332.14","328.13","","-0.30%"
"05/01/2018","331.68","329.63","332.21","328.42","","0.69%"
"04/30/2018","329.42","330.52","331.98","329.25","","-0.30%"
"04/27/2018","330.42","325.31","331.40","324.92","","1.38%"
"04/26/2018","325.92","323.07","327.71","322.50","","1.24%"
"04/25/2018","321.93","321.71","322.92","319.55","","-0.13%"
"04/24/2018","322.35","321.95","323.69","320.67","","0.31%"
"04/23/2018","321.36","321.71","322.71","319.88","","0.06%"
"04/20/2018","321.17","324.36","324.99","320.86","","-0.89%"
"04/19/2018","324.04","328.54","328.54","321.90","","-1.52%"
"04/18/2018","329.05","330.12","330.85","329.00","","-0.19%"
"04/17/2018","329.69","326.66","331.45","325.49","","1.22%"
"04/16/2018","325.72","324.81","326.83","323.50","","0.59%"
"04/13/2018","323.82","322.68","324.16","321.63","","0.54%"
"04/12/2018","322.09","326.24","326.42","321.29","","-1.12%"
"04/11/2018","325.73","323.77","328.24","323.77","","0.28%"
"04/10/2018","324.83","327.71","328.16","323.91","","-0.42%"
"04/09/2018","326.21","327.54","328.93","325.82","","-0.22%"
"04/06/2018","326.94","328.97","331.27","326.07","","-0.80%"
"04/05/2018","329.57","329.86","329.89","327.10","","-0.05%"
"04/04/2018","329.74","324.54","330.45","323.83","","1.10%"
"04/03/2018","326.14","324.27","327.47","322.42","","0.69%"
"04/02/2018","323.91","328.46","329.14","321.89","","-1.37%"
"03/29/2018","328.41","329.33","330.16","327.17","","-0.14%"
"03/28/2018","328.88","323.41","329.74","323.39","","1.96%"
"03/27/2018","322.57","321.69","326.86","318.79","","0.24%"
"03/26/2018","321.81","320.12","322.25","318.42","","1.26%"
"03/23/2018","317.81","323.53","324.25","317.14","","-1.68%"
"03/22/2018","323.25","323.59","328.46","323.20","","-0.43%"
"03/21/2018","324.64","327.22","327.72","323.18","","-0.81%"
"03/20/2018","327.29","328.31","330.25","326.11","","-0.27%"
