"Date","Price","Open","High","Low","Vol.","Change %"
"01/16/2025","7.3458","7.3487","7.3526","7.3418","","-0.03%"
"01/15/2025","7.3482","7.3439","7.3519","7.3355","","0.09%"
"01/14/2025","7.3416","7.3466","7.3531","7.3332","","-0.05%"
"01/13/2025","7.3451","7.3625","7.3637","7.3460","","-0.22%"
"01/10/2025","7.3616","7.3562","7.3651","7.3411","","0.10%"
"01/09/2025","7.3541","7.3533","7.3594","7.3432","","0.02%"
"01/08/2025","7.3523","7.3409","7.3620","7.3384","","0.16%"
"01/07/2025","7.3405","7.3461","7.3507","7.3302","","-0.07%"
"01/06/2025","7.3458","7.3561","7.3648","7.3128","","-0.15%"
"01/03/2025","7.3565","7.3401","7.3629","7.3236","","0.23%"
"01/02/2025","7.3395","7.3320","7.3451","7.3150","","0.11%"
"01/01/2025","7.3317","7.3355","7.3370","7.3324","","-0.03%"
"12/31/2024","7.3337","7.3149","7.3704","7.3046","","0.27%"
"12/30/2024","7.3139","7.3011","7.3199","7.2971","","0.21%"
"12/27/2024","7.2985","7.3028","7.3102","7.2944","","-0.04%"
"12/26/2024","7.3015","7.3018","7.3120","7.2992","","0.01%"
"12/25/2024","7.3010","7.3064","7.3087","7.2952","","-0.07%"
"12/24/2024","7.3063","7.3075","7.3100","7.2965","","-0.01%"
"12/23/2024","7.3070","7.2925","7.3140","7.2842","","0.22%"
"12/20/2024","7.2906","7.3089","7.3145","7.2898","","-0.24%"
"12/19/2024","7.3079","7.3248","7.3271","7.3046","","-0.22%"
"12/18/2024","7.3237","7.2877","7.3270","7.2837","","0.51%"
"12/17/2024","7.2869","7.2930","7.2968","7.2846","","-0.06%"
"12/16/2024","7.2914","7.2806","7.2954","7.2751","","0.20%"
"12/13/2024","7.2770","7.2755","7.2931","7.2737","","0.05%"
"12/12/2024","7.2736","7.2796","7.2842","7.2547","","-0.07%"
"12/11/2024","7.2785","7.2573","7.2929","7.2421","","0.30%"
"12/10/2024","7.2566","7.2676","7.2716","7.2415","","-0.13%"
"12/09/2024","7.2663","7.2828","7.2933","7.2568","","-0.23%"
"12/06/2024","7.2831","7.2635","7.2871","7.2555","","0.27%"
"12/05/2024","7.2632","7.2768","7.2866","7.2624","","-0.17%"
"12/04/2024","7.2756","7.2997","7.3069","7.2670","","-0.31%"
"12/03/2024","7.2985","7.2863","7.3154","7.2828","","0.19%"
"12/02/2024","7.2844","7.2524","7.2959","7.2522","","0.51%"
"11/29/2024","7.2472","7.2493","7.2553","7.2277","","-0.02%"
"11/28/2024","7.2483","7.2452","7.2601","7.2410","","0.07%"
"11/27/2024","7.2435","7.2578","7.2702","7.2420","","-0.18%"
"11/26/2024","7.2563","7.2460","7.2731","7.2432","","0.16%"
"11/25/2024","7.2449","7.2573","7.2595","7.2357","","-0.19%"
"11/22/2024","7.2590","7.2551","7.2677","7.2497","","0.08%"
"11/21/2024","7.2532","7.2505","7.2601","7.2393","","0.05%"
"11/20/2024","7.2498","7.2343","7.2565","7.2309","","0.24%"
"11/19/2024","7.2327","7.2257","7.2490","7.2246","","0.11%"
"11/18/2024","7.2246","7.2361","7.2538","7.2245","","-0.15%"
"11/15/2024","7.2354","7.2524","7.2583","7.2301","","-0.24%"
"11/14/2024","7.2525","7.2425","7.2671","7.2361","","0.14%"
"11/13/2024","7.2425","7.2425","7.2502","7.2125","","0.00%"
"11/12/2024","7.2425","7.2275","7.2558","7.2227","","0.22%"
"11/11/2024","7.2266","7.2011","7.2337","7.1855","","0.38%"
"11/08/2024","7.1996","7.1488","7.2098","7.1456","","0.71%"
"11/07/2024","7.1487","7.2035","7.2137","7.1412","","-0.75%"
"11/06/2024","7.2026","7.1019","7.2100","7.0897","","1.43%"
"11/05/2024","7.1013","7.1111","7.1178","7.1002","","-0.12%"
"11/04/2024","7.1097","7.1392","7.1392","7.0855","","-0.40%"
"11/01/2024","7.1385","7.1214","7.1403","7.1147","","0.24%"
"10/31/2024","7.1211","7.1254","7.1353","7.1193","","-0.05%"
"10/30/2024","7.1249","7.1429","7.1529","7.1232","","-0.25%"
"10/29/2024","7.1427","7.1449","7.1645","7.1387","","-0.03%"
"10/28/2024","7.1445","7.1348","7.1502","7.1318","","0.15%"
"10/25/2024","7.1339","7.1244","7.1385","7.1219","","0.15%"
"10/24/2024","7.1235","7.1356","7.1385","7.1156","","-0.17%"
"10/23/2024","7.1354","7.1351","7.1470","7.1329","","0.01%"
"10/22/2024","7.1345","7.1358","7.1395","7.1287","","-0.01%"
"10/21/2024","7.1350","7.1182","7.1384","7.1071","","0.27%"
"10/18/2024","7.1159","7.1368","7.1399","7.1087","","-0.29%"
"10/17/2024","7.1365","7.1363","7.1479","7.1249","","0.02%"
"10/16/2024","7.1353","7.1366","7.1424","7.1198","","-0.01%"
"10/15/2024","7.1357","7.0956","7.1438","7.0901","","0.57%"
"10/14/2024","7.0951","7.0768","7.1004","7.0764","","0.39%"
"10/11/2024","7.0676","7.0823","7.0889","7.0656","","-0.20%"
"10/10/2024","7.0819","7.0939","7.0957","7.0679","","-0.15%"
"10/09/2024","7.0926","7.0736","7.0988","7.0528","","0.28%"
"10/08/2024","7.0728","7.0715","7.0851","7.0460","","0.03%"
"10/07/2024","7.0707","7.0980","7.1010","7.0577","","-0.35%"
"10/04/2024","7.0952","7.0521","7.1042","7.0459","","0.62%"
"10/03/2024","7.0513","7.0363","7.0553","7.0346","","0.21%"
"10/02/2024","7.0365","7.0283","7.0394","7.0057","","0.12%"
"10/01/2024","7.0279","7.0069","7.0356","7.0001","","0.33%"
"09/30/2024","7.0049","6.9805","7.0142","6.9725","","0.36%"
"09/27/2024","6.9797","6.9721","7.0044","6.9702","","0.12%"
"09/26/2024","6.9713","7.0326","7.0358","6.9705","","-0.86%"
"09/25/2024","7.0321","7.0101","7.0362","6.9949","","0.32%"
"09/24/2024","7.0098","7.0606","7.0700","7.0083","","-0.71%"
"09/23/2024","7.0600","7.0415","7.0656","7.0394","","0.28%"
"09/20/2024","7.0406","7.0711","7.0757","7.0384","","-0.42%"
"09/19/2024","7.0706","7.0949","7.1139","7.0597","","-0.33%"
"09/18/2024","7.0942","7.1111","7.1121","7.0692","","-0.23%"
"09/17/2024","7.1107","7.0965","7.1125","7.0911","","0.21%"
"09/16/2024","7.0955","7.0981","7.1049","7.0871","","-0.02%"
"09/13/2024","7.0971","7.1184","7.1206","7.0899","","-0.29%"
"09/12/2024","7.1177","7.1291","7.1336","7.1163","","-0.17%"
"09/11/2024","7.1295","7.1351","7.1372","7.1070","","-0.08%"
"09/10/2024","7.1349","7.1207","7.1363","7.1154","","0.21%"
"09/09/2024","7.1197","7.0943","7.1259","7.0917","","0.40%"
"09/06/2024","7.0915","7.0894","7.1013","7.0726","","0.05%"
"09/05/2024","7.0882","7.1131","7.1146","7.0858","","-0.33%"
"09/04/2024","7.1119","7.1203","7.1231","7.1054","","-0.12%"
"09/03/2024","7.1201","7.1164","7.1312","7.1111","","0.07%"
"09/02/2024","7.1153","7.0907","7.1193","7.0880","","0.35%"
"08/30/2024","7.0907","7.0946","7.0982","7.0705","","-0.05%"
"08/29/2024","7.0946","7.1323","7.1330","7.0847","","-0.52%"
"08/28/2024","7.1314","7.1203","7.1410","7.1180","","0.17%"
"08/27/2024","7.1196","7.1227","7.1344","7.1184","","-0.04%"
"08/26/2024","7.1227","7.1146","7.1256","7.1059","","0.13%"
"08/23/2024","7.1134","7.1463","7.1492","7.1123","","-0.45%"
"08/22/2024","7.1454","7.1318","7.1496","7.1252","","0.21%"
"08/21/2024","7.1307","7.1175","7.1399","7.1118","","0.22%"
"08/20/2024","7.1149","7.1329","7.1475","7.1150","","-0.24%"
"08/19/2024","7.1323","7.1624","7.1649","7.1274","","-0.40%"
"08/16/2024","7.1609","7.1795","7.1844","7.1596","","-0.24%"
"08/15/2024","7.1784","7.1463","7.1851","7.1437","","0.45%"
"08/14/2024","7.1460","7.1479","7.1540","7.1301","","-0.01%"
"08/13/2024","7.1469","7.1786","7.1837","7.1449","","-0.42%"
"08/12/2024","7.1774","7.1729","7.1860","7.1687","","0.06%"
"08/09/2024","7.1729","7.1846","7.1905","7.1626","","-0.15%"
"08/08/2024","7.1837","7.1733","7.1856","7.1541","","0.15%"
"08/07/2024","7.1729","7.1592","7.1946","7.1566","","0.21%"
"08/06/2024","7.1582","7.1375","7.1655","7.1323","","0.29%"
"08/05/2024","7.1374","7.1624","7.1639","7.0833","","-0.36%"
"08/02/2024","7.1629","7.2508","7.2519","7.1434","","-1.20%"
"08/01/2024","7.2497","7.2271","7.2587","7.2093","","0.31%"
"07/31/2024","7.2271","7.2442","7.2531","7.2130","","-0.22%"
"07/30/2024","7.2432","7.2716","7.2765","7.2348","","-0.38%"
"07/29/2024","7.2707","7.2625","7.2743","7.2580","","0.13%"
"07/26/2024","7.2615","7.2400","7.2667","7.2328","","0.30%"
"07/25/2024","7.2399","7.2655","7.2723","7.2024","","-0.35%"
"07/24/2024","7.2650","7.2890","7.2920","7.2610","","-0.31%"
"07/23/2024","7.2875","7.2962","7.2978","7.2844","","-0.11%"
"07/22/2024","7.2956","7.2853","7.2979","7.2769","","0.16%"
"07/19/2024","7.2839","7.2773","7.2882","7.2752","","0.11%"
"07/18/2024","7.2762","7.2720","7.2797","7.2600","","0.07%"
"07/17/2024","7.2714","7.2897","7.2922","7.2599","","-0.21%"
"07/16/2024","7.2870","7.2745","7.2930","7.2720","","0.18%"
"07/15/2024","7.2738","7.2773","7.2863","7.2677","","0.04%"
"07/12/2024","7.2709","7.2682","7.2791","7.2613","","0.06%"
"07/11/2024","7.2667","7.2922","7.2931","7.2578","","-0.33%"
"07/10/2024","7.2908","7.2883","7.2941","7.2864","","0.03%"
"07/09/2024","7.2883","7.2856","7.2938","7.2840","","0.04%"
"07/08/2024","7.2852","7.2901","7.2931","7.2838","","-0.03%"
"07/05/2024","7.2875","7.2932","7.2962","7.2787","","-0.06%"
"07/04/2024","7.2919","7.3017","7.3054","7.2909","","-0.13%"
"07/03/2024","7.3015","7.3075","7.3119","7.2916","","-0.07%"
"07/02/2024","7.3069","7.3050","7.3098","7.3015","","0.04%"
"07/01/2024","7.3041","7.2968","7.3064","7.2931","","0.07%"
"06/28/2024","7.2993","7.3033","7.3071","7.2898","","-0.05%"
"06/27/2024","7.3027","7.3004","7.3045","7.2939","","0.04%"
"06/26/2024","7.2995","7.2893","7.3078","7.2863","","0.15%"
"06/25/2024","7.2884","7.2832","7.2912","7.2755","","0.08%"
"06/24/2024","7.2824","7.2905","7.2951","7.2764","","-0.10%"
"06/21/2024","7.2895","7.2909","7.2931","7.2829","","-0.01%"
"06/20/2024","7.2903","7.2809","7.2924","7.2773","","0.14%"
"06/19/2024","7.2803","7.2707","7.2823","7.2685","","0.14%"
"06/18/2024","7.2700","7.2697","7.2779","7.2680","","0.01%"
"06/17/2024","7.2691","7.2714","7.2737","7.2660","","0.00%"
"06/14/2024","7.2691","7.2706","7.2755","7.2671","","-0.02%"
"06/13/2024","7.2702","7.2630","7.2719","7.2591","","0.11%"
"06/12/2024","7.2622","7.2720","7.2747","7.2495","","-0.12%"
"06/11/2024","7.2709","7.2657","7.2751","7.2615","","0.08%"
"06/10/2024","7.2651","7.2638","7.2731","7.2623","","0.04%"
"06/07/2024","7.2625","7.2596","7.2658","7.2460","","0.04%"
"06/06/2024","7.2595","7.2594","7.2649","7.2520","","0.02%"
"06/05/2024","7.2579","7.2476","7.2612","7.2441","","0.16%"
"06/04/2024","7.2466","7.2517","7.2593","7.2401","","-0.06%"
"06/03/2024","7.2511","7.2620","7.2643","7.2501","","-0.15%"
"05/31/2024","7.2619","7.2530","7.2688","7.2473","","0.14%"
"05/30/2024","7.2515","7.2735","7.2741","7.2473","","-0.29%"
"05/29/2024","7.2725","7.2633","7.2762","7.2613","","0.13%"
"05/28/2024","7.2632","7.2566","7.2651","7.2553","","0.08%"
"05/27/2024","7.2571","7.2613","7.2628","7.2530","","-0.07%"
"05/24/2024","7.2620","7.2578","7.2637","7.2539","","0.06%"
"05/23/2024","7.2573","7.2542","7.2601","7.2488","","0.06%"
"05/22/2024","7.2532","7.2473","7.2560","7.2441","","0.10%"
"05/21/2024","7.2462","7.2469","7.2499","7.2406","","-0.01%"
"05/20/2024","7.2469","7.2330","7.2477","7.2308","","0.19%"
"05/17/2024","7.2331","7.2232","7.2370","7.2192","","0.15%"
"05/16/2024","7.2222","7.2180","7.2277","7.2034","","0.06%"
"05/15/2024","7.2179","7.2395","7.2436","7.2052","","-0.29%"
"05/14/2024","7.2386","7.2400","7.2471","7.2351","","-0.01%"
"05/13/2024","7.2390","7.2334","7.2441","7.2315","","0.08%"
"05/10/2024","7.2331","7.2221","7.2351","7.2186","","0.16%"
"05/09/2024","7.2214","7.2295","7.2351","7.2193","","-0.10%"
"05/08/2024","7.2287","7.2252","7.2343","7.2229","","0.06%"
"05/07/2024","7.2243","7.2144","7.2274","7.2116","","0.15%"
"05/06/2024","7.2137","7.1923","7.2238","7.1920","","0.30%"
"05/03/2024","7.1920","7.2056","7.2085","7.1652","","-0.18%"
"05/02/2024","7.2050","7.2339","7.2453","7.1950","","-0.38%"
"05/01/2024","7.2328","7.2548","7.2555","7.2315","","-0.29%"
"04/30/2024","7.2541","7.2435","7.2578","7.2411","","0.16%"
"04/29/2024","7.2425","7.2684","7.2688","7.2341","","-0.35%"
"04/26/2024","7.2677","7.2550","7.2706","7.2519","","0.19%"
"04/25/2024","7.2541","7.2729","7.2744","7.2533","","-0.25%"
"04/24/2024","7.2722","7.2604","7.2742","7.2548","","0.17%"
"04/23/2024","7.2596","7.2512","7.2670","7.2490","","0.13%"
"04/22/2024","7.2505","7.2504","7.2559","7.2474","","0.02%"
"04/19/2024","7.2490","7.2490","7.2632","7.2445","","0.00%"
"04/18/2024","7.2491","7.2446","7.2542","7.2408","","0.08%"
"04/17/2024","7.2434","7.2638","7.2688","7.2416","","-0.26%"
"04/16/2024","7.2625","7.2589","7.2836","7.2579","","0.05%"
"04/15/2024","7.2586","7.2667","7.2674","7.2540","","-0.10%"
"04/12/2024","7.2658","7.2554","7.2692","7.2520","","0.16%"
"04/11/2024","7.2544","7.2627","7.2645","7.2488","","-0.11%"
"04/10/2024","7.2624","7.2386","7.2646","7.2355","","0.34%"
"04/09/2024","7.2376","7.2424","7.2483","7.2353","","-0.05%"
"04/08/2024","7.2414","7.2481","7.2551","7.2403","","-0.07%"
"04/05/2024","7.2463","7.2502","7.2547","7.2395","","-0.04%"
"04/04/2024","7.2495","7.2488","7.2533","7.2411","","0.02%"
"04/03/2024","7.2481","7.2545","7.2635","7.2474","","-0.08%"
"04/02/2024","7.2538","7.2595","7.2664","7.2519","","-0.07%"
"04/01/2024","7.2589","7.2571","7.2625","7.2471","","0.04%"
"03/29/2024","7.2560","7.2622","7.2646","7.2520","","-0.08%"
"03/28/2024","7.2615","7.2540","7.2677","7.2438","","0.11%"
"03/27/2024","7.2538","7.2488","7.2610","7.2455","","0.08%"
"03/26/2024","7.2483","7.2530","7.2547","7.2369","","-0.06%"
"03/25/2024","7.2523","7.2748","7.2821","7.2320","","-0.31%"
"03/22/2024","7.2747","7.2214","7.2802","7.2167","","0.75%"
"03/21/2024","7.2205","7.2112","7.2242","7.2024","","0.14%"
"03/20/2024","7.2103","7.2119","7.2193","7.2073","","-0.02%"
"03/19/2024","7.2115","7.2060","7.2147","7.2041","","0.08%"
"03/18/2024","7.2054","7.2042","7.2091","7.2010","","0.00%"
"03/15/2024","7.2054","7.2024","7.2073","7.1995","","0.05%"
"03/14/2024","7.2019","7.1936","7.2045","7.1909","","0.13%"
"03/13/2024","7.1928","7.1870","7.2030","7.1841","","0.09%"
"03/12/2024","7.1865","7.1800","7.1922","7.1717","","0.10%"
"03/11/2024","7.1794","7.2011","7.2017","7.1789","","-0.28%"
"03/08/2024","7.1998","7.2003","7.2042","7.1851","","0.00%"
"03/07/2024","7.1997","7.2103","7.2134","7.1990","","-0.14%"
"03/06/2024","7.2096","7.2119","7.2181","7.2061","","-0.02%"
"03/05/2024","7.2107","7.2100","7.2142","7.2054","","0.03%"
"03/04/2024","7.2088","7.2091","7.2132","7.2060","","0.00%"
"03/01/2024","7.2087","7.2073","7.2158","7.2055","","0.03%"
"02/29/2024","7.2065","7.2136","7.2148","7.2021","","-0.09%"
"02/28/2024","7.2127","7.2138","7.2208","7.2111","","-0.01%"
"02/27/2024","7.2131","7.2109","7.2154","7.2070","","0.05%"
"02/26/2024","7.2098","7.2057","7.2134","7.2017","","0.08%"
"02/23/2024","7.2039","7.2018","7.2148","7.1982","","0.04%"
"02/22/2024","7.2008","7.1996","7.2053","7.1905","","0.04%"
"02/21/2024","7.1982","7.2016","7.2074","7.1803","","-0.03%"
"02/20/2024","7.2005","7.2108","7.2189","7.1958","","-0.14%"
"02/19/2024","7.2108","7.2132","7.2164","7.2032","","-0.01%"
"02/16/2024","7.2115","7.2176","7.2234","7.2103","","-0.07%"
"02/15/2024","7.2169","7.2226","7.2281","7.2132","","-0.07%"
"02/14/2024","7.2221","7.2313","7.2341","7.2206","","-0.12%"
"02/13/2024","7.2306","7.2150","7.2334","7.2117","","0.23%"
"02/12/2024","7.2138","7.2186","7.2256","7.2123","","-0.06%"
"02/09/2024","7.2178","7.2154","7.2203","7.2071","","0.04%"
"02/08/2024","7.2146","7.2129","7.2200","7.2015","","0.03%"
"02/07/2024","7.2124","7.2013","7.2153","7.1883","","0.16%"
"02/06/2024","7.2012","7.2199","7.2207","7.1937","","-0.25%"
"02/05/2024","7.2191","7.2147","7.2249","7.2080","","0.06%"
"02/02/2024","7.2148","7.1877","7.2171","7.1845","","0.39%"
"02/01/2024","7.1869","7.1859","7.1979","7.1825","","0.03%"
"01/31/2024","7.1849","7.1873","7.1922","7.1724","","-0.03%"
"01/30/2024","7.1870","7.1874","7.1929","7.1805","","0.01%"
"01/29/2024","7.1866","7.1870","7.1974","7.1845","","0.00%"
"01/26/2024","7.1868","7.1800","7.1936","7.1772","","0.10%"
"01/25/2024","7.1799","7.1617","7.1894","7.1554","","0.27%"
"01/24/2024","7.1607","7.1673","7.1800","7.1410","","-0.07%"
"01/23/2024","7.1659","7.1937","7.2002","7.1631","","-0.37%"
"01/22/2024","7.1926","7.2045","7.2095","7.1909","","-0.12%"
"01/19/2024","7.2015","7.2161","7.2176","7.1963","","-0.19%"
"01/18/2024","7.2149","7.2214","7.2256","7.2075","","-0.09%"
"01/17/2024","7.2214","7.2201","7.2326","7.2066","","0.05%"
"01/16/2024","7.2179","7.1852","7.2237","7.1845","","0.48%"
"01/15/2024","7.1833","7.1894","7.1919","7.1745","","-0.08%"
"01/12/2024","7.1893","7.1750","7.1932","7.1652","","0.22%"
"01/11/2024","7.1737","7.1832","7.1860","7.1613","","-0.12%"
"01/10/2024","7.1823","7.1844","7.1901","7.1769","","-0.02%"
"01/09/2024","7.1834","7.1621","7.1885","7.1595","","0.31%"
"01/08/2024","7.1611","7.1654","7.1752","7.1540","","-0.06%"
